symbol,date,price
VegA,2012-06-22 23:08:33 UTC,592
VegB,2012-06-22 23:08:33 UTC,97
VegC,2012-06-22 23:08:33 UTC,1
VegD,2012-06-22 23:08:33 UTC,24
VegA,2012-06-22 23:08:43 UTC,591
VegB,2012-06-22 23:08:43 UTC,96
VegC,2012-06-22 23:08:43 UTC,1
VegD,2012-06-22 23:08:43 UTC,24
VegA,2012-06-22 23:08:53 UTC,591
VegB,2012-06-22 23:08:53 UTC,98
VegC,2012-06-22 23:08:53 UTC,1
VegD,2012-06-22 23:08:53 UTC,24
VegA,2012-06-22 23:09:03 UTC,591
VegB,2012-06-22 23:09:03 UTC,97
VegC,2012-06-22 23:09:03 UTC,1
VegD,2012-06-22 23:09:03 UTC,24
VegA,2012-06-22 23:09:13 UTC,591
VegB,2012-06-22 23:09:13 UTC,97
VegC,2012-06-22 23:09:13 UTC,1
VegD,2012-06-22 23:09:13 UTC,24
VegA,2012-06-22 23:09:23 UTC,591
VegB,2012-06-22 23:09:23 UTC,97
VegC,2012-06-22 23:09:23 UTC,0
VegD,2012-06-22 23:09:23 UTC,24
VegA,2012-06-22 23:09:33 UTC,591
VegB,2012-06-22 23:09:33 UTC,97
VegC,2012-06-22 23:09:33 UTC,1
VegD,2012-06-22 23:09:33 UTC,24
VegA,2012-06-22 23:09:43 UTC,591
VegB,2012-06-22 23:09:43 UTC,97
VegC,2012-06-22 23:09:43 UTC,1
VegD,2012-06-22 23:09:43 UTC,24
VegA,2012-06-22 23:09:53 UTC,591
VegB,2012-06-22 23:09:53 UTC,97
VegC,2012-06-22 23:09:53 UTC,1
VegD,2012-06-22 23:09:53 UTC,24
VegA,2012-06-22 23:10:03 UTC,592
VegB,2012-06-22 23:10:03 UTC,97
VegC,2012-06-22 23:10:03 UTC,1
VegD,2012-06-22 23:10:03 UTC,24
VegA,2012-06-22 23:10:13 UTC,593
VegB,2012-06-22 23:10:13 UTC,97
VegC,2012-06-22 23:10:13 UTC,1
VegD,2012-06-22 23:10:13 UTC,24
VegA,2012-06-22 23:10:23 UTC,593
VegB,2012-06-22 23:10:23 UTC,98
VegC,2012-06-22 23:10:23 UTC,1
VegD,2012-06-22 23:10:23 UTC,24
VegA,2012-06-22 23:10:33 UTC,593
VegB,2012-06-22 23:10:33 UTC,97
VegC,2012-06-22 23:10:33 UTC,0
VegD,2012-06-22 23:10:33 UTC,24
VegA,2012-06-22 23:10:43 UTC,593
VegB,2012-06-22 23:10:43 UTC,98
VegC,2012-06-22 23:10:43 UTC,3
VegD,2012-06-22 23:10:43 UTC,24
VegA,2012-06-22 23:10:53 UTC,593
VegB,2012-06-22 23:10:53 UTC,97
VegC,2012-06-22 23:10:53 UTC,1
VegD,2012-06-22 23:10:53 UTC,24
VegA,2012-06-22 23:11:03 UTC,591
VegB,2012-06-22 23:11:03 UTC,97
VegC,2012-06-22 23:11:03 UTC,1
VegD,2012-06-22 23:11:03 UTC,24
VegA,2012-06-22 23:11:13 UTC,592
VegB,2012-06-22 23:11:13 UTC,97
VegC,2012-06-22 23:11:13 UTC,0
VegD,2012-06-22 23:11:13 UTC,25
VegA,2012-06-22 23:11:23 UTC,591
VegB,2012-06-22 23:11:23 UTC,97
VegC,2012-06-22 23:11:23 UTC,0
VegD,2012-06-22 23:11:23 UTC,24
VegA,2012-06-22 23:11:33 UTC,591
VegB,2012-06-22 23:11:33 UTC,98
VegC,2012-06-22 23:11:33 UTC,1
VegD,2012-06-22 23:11:33 UTC,23
VegA,2012-06-22 23:11:43 UTC,591
VegB,2012-06-22 23:11:43 UTC,97
VegC,2012-06-22 23:11:43 UTC,1
VegD,2012-06-22 23:11:43 UTC,24
VegA,2012-06-22 23:11:53 UTC,591
VegB,2012-06-22 23:11:53 UTC,97
VegC,2012-06-22 23:11:53 UTC,1
VegD,2012-06-22 23:11:53 UTC,23
VegA,2012-06-22 23:12:03 UTC,591
VegB,2012-06-22 23:12:03 UTC,97
VegC,2012-06-22 23:12:03 UTC,1
VegD,2012-06-22 23:12:03 UTC,24
VegA,2012-06-22 23:12:13 UTC,591
VegB,2012-06-22 23:12:13 UTC,97
VegC,2012-06-22 23:12:13 UTC,1
VegD,2012-06-22 23:12:13 UTC,24
VegA,2012-06-22 23:12:23 UTC,591
VegB,2012-06-22 23:12:23 UTC,97
VegC,2012-06-22 23:12:23 UTC,1
VegD,2012-06-22 23:12:23 UTC,24
VegA,2012-06-22 23:12:33 UTC,590
VegB,2012-06-22 23:12:33 UTC,99
VegC,2012-06-22 23:12:33 UTC,0
VegD,2012-06-22 23:12:33 UTC,23
VegA,2012-06-22 23:12:43 UTC,590
VegB,2012-06-22 23:12:43 UTC,97
VegC,2012-06-22 23:12:43 UTC,1
VegD,2012-06-22 23:12:43 UTC,24
VegA,2012-06-22 23:12:53 UTC,591
VegB,2012-06-22 23:12:53 UTC,98
VegC,2012-06-22 23:12:53 UTC,0
VegD,2012-06-22 23:12:53 UTC,24
VegA,2012-06-22 23:13:03 UTC,591
VegB,2012-06-22 23:13:03 UTC,97
VegC,2012-06-22 23:13:03 UTC,1
VegD,2012-06-22 23:13:03 UTC,24
VegA,2012-06-22 23:13:13 UTC,591
VegB,2012-06-22 23:13:13 UTC,98
VegC,2012-06-22 23:13:13 UTC,1
VegD,2012-06-22 23:13:13 UTC,24
VegA,2012-06-22 23:13:23 UTC,591
VegB,2012-06-22 23:13:23 UTC,97
VegC,2012-06-22 23:13:23 UTC,1
VegD,2012-06-22 23:13:23 UTC,23
VegA,2012-06-22 23:13:33 UTC,590
VegB,2012-06-22 23:13:33 UTC,98
VegC,2012-06-22 23:13:34 UTC,1
VegD,2012-06-22 23:13:34 UTC,24
VegA,2012-06-22 23:13:44 UTC,590
VegB,2012-06-22 23:13:44 UTC,98
VegC,2012-06-22 23:13:44 UTC,1
VegD,2012-06-22 23:13:44 UTC,24
VegA,2012-06-22 23:13:54 UTC,590
VegB,2012-06-22 23:13:54 UTC,98
VegC,2012-06-22 23:13:54 UTC,1
VegD,2012-06-22 23:13:54 UTC,24
VegA,2012-06-22 23:14:04 UTC,593
VegB,2012-06-22 23:14:04 UTC,99
VegC,2012-06-22 23:14:04 UTC,1
VegD,2012-06-22 23:14:04 UTC,24
VegA,2012-06-22 23:14:14 UTC,592
VegB,2012-06-22 23:14:14 UTC,97
VegC,2012-06-22 23:14:14 UTC,0
VegD,2012-06-22 23:14:14 UTC,24
VegA,2012-06-22 23:14:24 UTC,592
VegB,2012-06-22 23:14:24 UTC,97
VegC,2012-06-22 23:14:24 UTC,1
VegD,2012-06-22 23:14:24 UTC,24
VegA,2012-06-22 23:14:34 UTC,592
VegB,2012-06-22 23:14:34 UTC,97
VegC,2012-06-22 23:14:34 UTC,1
VegD,2012-06-22 23:14:34 UTC,23
VegA,2012-06-22 23:14:44 UTC,591
VegB,2012-06-22 23:14:44 UTC,98
VegC,2012-06-22 23:14:44 UTC,1
VegD,2012-06-22 23:14:44 UTC,24
VegA,2012-06-22 23:14:54 UTC,591
VegB,2012-06-22 23:14:54 UTC,97
VegC,2012-06-22 23:14:54 UTC,1
VegD,2012-06-22 23:14:54 UTC,24
VegA,2012-06-22 23:15:04 UTC,591
VegB,2012-06-22 23:15:04 UTC,97
VegC,2012-06-22 23:15:04 UTC,0
VegD,2012-06-22 23:15:04 UTC,24
VegA,2012-06-22 23:15:14 UTC,591
VegB,2012-06-22 23:15:14 UTC,98
VegC,2012-06-22 23:15:14 UTC,1
VegD,2012-06-22 23:15:14 UTC,24
VegA,2012-06-22 23:15:24 UTC,591
VegB,2012-06-22 23:15:24 UTC,98
VegC,2012-06-22 23:15:24 UTC,1
VegD,2012-06-22 23:15:24 UTC,24
VegA,2012-06-22 23:15:34 UTC,591
VegB,2012-06-22 23:15:34 UTC,98
VegC,2012-06-22 23:15:34 UTC,1
VegD,2012-06-22 23:15:34 UTC,24
VegA,2012-06-22 23:15:44 UTC,591
VegB,2012-06-22 23:15:44 UTC,97
VegC,2012-06-22 23:15:44 UTC,1
VegD,2012-06-22 23:15:44 UTC,22
VegA,2012-06-22 23:15:54 UTC,592
VegB,2012-06-22 23:15:54 UTC,97
VegC,2012-06-22 23:15:54 UTC,0
VegD,2012-06-22 23:15:54 UTC,24
VegA,2012-06-22 23:16:04 UTC,593
VegB,2012-06-22 23:16:04 UTC,98
VegC,2012-06-22 23:16:04 UTC,0
VegD,2012-06-22 23:16:04 UTC,23
VegA,2012-06-22 23:16:14 UTC,591
VegB,2012-06-22 23:16:14 UTC,97
VegC,2012-06-22 23:16:14 UTC,1
VegD,2012-06-22 23:16:14 UTC,24
VegA,2012-06-22 23:16:24 UTC,591
VegB,2012-06-22 23:16:24 UTC,97
VegC,2012-06-22 23:16:24 UTC,1
VegD,2012-06-22 23:16:24 UTC,23
VegA,2012-06-22 23:16:34 UTC,591
VegB,2012-06-22 23:16:34 UTC,96
VegC,2012-06-22 23:16:34 UTC,1
VegD,2012-06-22 23:16:34 UTC,24
VegA,2012-06-22 23:16:44 UTC,591
VegB,2012-06-22 23:16:44 UTC,98
VegC,2012-06-22 23:16:44 UTC,1
VegD,2012-06-22 23:16:44 UTC,24
VegA,2012-06-22 23:16:54 UTC,590
VegB,2012-06-22 23:16:54 UTC,98
VegC,2012-06-22 23:16:54 UTC,1
VegD,2012-06-22 23:16:54 UTC,24
VegA,2012-06-22 23:17:04 UTC,591
VegB,2012-06-22 23:17:04 UTC,98
VegC,2012-06-22 23:17:04 UTC,0
VegD,2012-06-22 23:17:04 UTC,24
VegA,2012-06-22 23:17:14 UTC,591
VegB,2012-06-22 23:17:14 UTC,98
VegC,2012-06-22 23:17:14 UTC,1
VegD,2012-06-22 23:17:14 UTC,24
VegA,2012-06-22 23:17:24 UTC,591
VegB,2012-06-22 23:17:24 UTC,97
VegC,2012-06-22 23:17:24 UTC,0
VegD,2012-06-22 23:17:24 UTC,24
VegA,2012-06-22 23:17:34 UTC,591
VegB,2012-06-22 23:17:34 UTC,97
VegC,2012-06-22 23:17:34 UTC,1
VegD,2012-06-22 23:17:34 UTC,24
VegA,2012-06-22 23:17:44 UTC,591
VegB,2012-06-22 23:17:44 UTC,98
VegC,2012-06-22 23:17:44 UTC,0
VegD,2012-06-22 23:17:44 UTC,23
VegA,2012-06-22 23:17:54 UTC,591
VegB,2012-06-22 23:17:54 UTC,96
VegC,2012-06-22 23:17:54 UTC,1
VegD,2012-06-22 23:17:54 UTC,24
VegA,2012-06-22 23:18:04 UTC,593
VegB,2012-06-22 23:18:04 UTC,97
VegC,2012-06-22 23:18:04 UTC,1
VegD,2012-06-22 23:18:04 UTC,23
VegA,2012-06-22 23:18:14 UTC,592
VegB,2012-06-22 23:18:14 UTC,97
VegC,2012-06-22 23:18:14 UTC,1
VegD,2012-06-22 23:18:14 UTC,24
VegA,2012-06-22 23:18:24 UTC,592
VegB,2012-06-22 23:18:24 UTC,97
VegC,2012-06-22 23:18:24 UTC,2
VegD,2012-06-22 23:18:24 UTC,24
VegA,2012-06-22 23:18:34 UTC,591
VegB,2012-06-22 23:18:34 UTC,97
VegC,2012-06-22 23:18:34 UTC,1
VegD,2012-06-22 23:18:34 UTC,24
VegA,2012-06-22 23:18:44 UTC,591
VegB,2012-06-22 23:18:44 UTC,98
VegC,2012-06-22 23:18:44 UTC,0
VegD,2012-06-22 23:18:44 UTC,24
VegA,2012-06-22 23:18:54 UTC,592
VegB,2012-06-22 23:18:54 UTC,97
VegC,2012-06-22 23:18:54 UTC,1
VegD,2012-06-22 23:18:54 UTC,24
VegA,2012-06-22 23:19:04 UTC,592
VegB,2012-06-22 23:19:04 UTC,97
VegC,2012-06-22 23:19:04 UTC,1
VegD,2012-06-22 23:19:04 UTC,24
VegA,2012-06-22 23:19:14 UTC,592
VegB,2012-06-22 23:19:14 UTC,97
VegC,2012-06-22 23:19:14 UTC,1
VegD,2012-06-22 23:19:14 UTC,24
VegA,2012-06-22 23:19:24 UTC,591
VegB,2012-06-22 23:19:24 UTC,97
VegC,2012-06-22 23:19:24 UTC,2
VegD,2012-06-22 23:19:24 UTC,24
VegA,2012-06-22 23:19:34 UTC,593
VegB,2012-06-22 23:19:34 UTC,99
VegC,2012-06-22 23:19:34 UTC,1
VegD,2012-06-22 23:19:34 UTC,24
VegA,2012-06-22 23:19:44 UTC,592
VegB,2012-06-22 23:19:44 UTC,97
VegC,2012-06-22 23:19:44 UTC,1
VegD,2012-06-22 23:19:44 UTC,24
VegA,2012-06-22 23:19:54 UTC,591
VegB,2012-06-22 23:19:54 UTC,97
VegC,2012-06-22 23:19:54 UTC,1
VegD,2012-06-22 23:19:54 UTC,24
VegA,2012-06-22 23:20:04 UTC,591
VegB,2012-06-22 23:20:04 UTC,98
VegC,2012-06-22 23:20:04 UTC,1
VegD,2012-06-22 23:20:04 UTC,24
VegA,2012-06-22 23:20:14 UTC,592
VegB,2012-06-22 23:20:14 UTC,98
VegC,2012-06-22 23:20:14 UTC,1
VegD,2012-06-22 23:20:14 UTC,24
VegA,2012-06-22 23:20:24 UTC,592
VegB,2012-06-22 23:20:24 UTC,97
VegC,2012-06-22 23:20:24 UTC,1
VegD,2012-06-22 23:20:24 UTC,24
VegA,2012-06-22 23:20:34 UTC,591
VegB,2012-06-22 23:20:34 UTC,99
VegC,2012-06-22 23:20:34 UTC,1
VegD,2012-06-22 23:20:34 UTC,24
VegA,2012-06-22 23:20:44 UTC,591
VegB,2012-06-22 23:20:44 UTC,97
VegC,2012-06-22 23:20:44 UTC,1
VegD,2012-06-22 23:20:44 UTC,23
VegA,2012-06-22 23:20:54 UTC,591
VegB,2012-06-22 23:20:54 UTC,97
VegC,2012-06-22 23:20:54 UTC,1
VegD,2012-06-22 23:20:54 UTC,23
VegA,2012-06-22 23:21:04 UTC,591
VegB,2012-06-22 23:21:04 UTC,97
VegC,2012-06-22 23:21:04 UTC,0
VegD,2012-06-22 23:21:04 UTC,24
VegA,2012-06-22 23:21:14 UTC,591
VegB,2012-06-22 23:21:14 UTC,98
VegC,2012-06-22 23:21:14 UTC,1
VegD,2012-06-22 23:21:14 UTC,24
VegA,2012-06-22 23:21:24 UTC,591
VegB,2012-06-22 23:21:24 UTC,99
VegC,2012-06-22 23:21:24 UTC,1
VegD,2012-06-22 23:21:24 UTC,24
VegA,2012-06-22 23:21:34 UTC,591
VegB,2012-06-22 23:21:34 UTC,99
VegC,2012-06-22 23:21:34 UTC,1
VegD,2012-06-22 23:21:34 UTC,24
VegA,2012-06-22 23:21:44 UTC,590
VegB,2012-06-22 23:21:44 UTC,99
VegC,2012-06-22 23:21:44 UTC,1
VegD,2012-06-22 23:21:44 UTC,24
VegA,2012-06-22 23:21:54 UTC,591
VegB,2012-06-22 23:21:54 UTC,99
VegC,2012-06-22 23:21:54 UTC,1
VegD,2012-06-22 23:21:54 UTC,24
VegA,2012-06-22 23:22:04 UTC,591
VegB,2012-06-22 23:22:04 UTC,96
VegC,2012-06-22 23:22:04 UTC,1
VegD,2012-06-22 23:22:04 UTC,23
VegA,2012-06-22 23:22:14 UTC,591
VegB,2012-06-22 23:22:14 UTC,96
VegC,2012-06-22 23:22:14 UTC,1
VegD,2012-06-22 23:22:14 UTC,24
VegA,2012-06-22 23:22:24 UTC,592
VegB,2012-06-22 23:22:24 UTC,98
VegC,2012-06-22 23:22:24 UTC,1
VegD,2012-06-22 23:22:24 UTC,24
VegA,2012-06-22 23:22:34 UTC,591
VegB,2012-06-22 23:22:34 UTC,97
VegC,2012-06-22 23:22:34 UTC,1
VegD,2012-06-22 23:22:34 UTC,24
VegA,2012-06-22 23:22:44 UTC,591
VegB,2012-06-22 23:22:44 UTC,98
VegC,2012-06-22 23:22:44 UTC,1
VegD,2012-06-22 23:22:44 UTC,24
VegA,2012-06-22 23:22:54 UTC,593
VegB,2012-06-22 23:22:54 UTC,97
VegC,2012-06-22 23:22:54 UTC,1
VegD,2012-06-22 23:22:54 UTC,24
VegA,2012-06-22 23:23:04 UTC,591
VegB,2012-06-22 23:23:04 UTC,97
VegC,2012-06-22 23:23:04 UTC,1
VegD,2012-06-22 23:23:04 UTC,24
VegA,2012-06-22 23:23:14 UTC,591
VegB,2012-06-22 23:23:14 UTC,97
VegC,2012-06-22 23:23:14 UTC,1
VegD,2012-06-22 23:23:14 UTC,24
VegA,2012-06-22 23:23:24 UTC,591
VegB,2012-06-22 23:23:24 UTC,97
VegC,2012-06-22 23:23:24 UTC,1
VegD,2012-06-22 23:23:25 UTC,24
VegA,2012-06-22 23:23:34 UTC,591
VegB,2012-06-22 23:23:35 UTC,99
VegC,2012-06-22 23:23:35 UTC,1
VegD,2012-06-22 23:23:35 UTC,24
VegA,2012-06-22 23:23:45 UTC,592
VegB,2012-06-22 23:23:45 UTC,97
VegC,2012-06-22 23:23:45 UTC,2
VegD,2012-06-22 23:23:45 UTC,22
VegA,2012-06-22 23:23:55 UTC,592
VegB,2012-06-22 23:23:55 UTC,97
VegC,2012-06-22 23:23:55 UTC,0
VegD,2012-06-22 23:23:55 UTC,24
VegA,2012-06-22 23:24:05 UTC,591
VegB,2012-06-22 23:24:05 UTC,97
VegC,2012-06-22 23:24:05 UTC,0
VegD,2012-06-22 23:24:05 UTC,23
VegA,2012-06-22 23:24:15 UTC,591
VegB,2012-06-22 23:24:15 UTC,97
VegC,2012-06-22 23:24:15 UTC,1
VegD,2012-06-22 23:24:15 UTC,23
VegA,2012-06-22 23:24:25 UTC,591
VegB,2012-06-22 23:24:25 UTC,98
VegC,2012-06-22 23:24:25 UTC,1
VegD,2012-06-22 23:24:25 UTC,24
VegA,2012-06-22 23:24:35 UTC,591
VegB,2012-06-22 23:24:35 UTC,98
VegC,2012-06-22 23:24:35 UTC,1
VegD,2012-06-22 23:24:35 UTC,23
VegA,2012-06-22 23:24:45 UTC,591
VegB,2012-06-22 23:24:45 UTC,98
VegC,2012-06-22 23:24:45 UTC,1
VegD,2012-06-22 23:24:45 UTC,24
VegA,2012-06-22 23:24:55 UTC,591
VegB,2012-06-22 23:24:55 UTC,97
VegC,2012-06-22 23:24:55 UTC,0
VegD,2012-06-22 23:24:55 UTC,24
VegA,2012-06-22 23:25:05 UTC,590
VegB,2012-06-22 23:25:05 UTC,97
VegC,2012-06-22 23:25:05 UTC,1
VegD,2012-06-22 23:25:05 UTC,24
VegA,2012-06-22 23:25:15 UTC,591
VegB,2012-06-22 23:25:15 UTC,97
VegC,2012-06-22 23:25:15 UTC,2
VegD,2012-06-22 23:25:15 UTC,24
VegA,2012-06-22 23:25:25 UTC,591
VegB,2012-06-22 23:25:25 UTC,97
VegC,2012-06-22 23:25:25 UTC,1
VegD,2012-06-22 23:25:25 UTC,24
VegA,2012-06-22 23:25:35 UTC,590
VegB,2012-06-22 23:25:35 UTC,97
VegC,2012-06-22 23:25:35 UTC,1
VegD,2012-06-22 23:25:35 UTC,24
VegA,2012-06-22 23:25:45 UTC,590
VegB,2012-06-22 23:25:45 UTC,99
VegC,2012-06-22 23:25:45 UTC,1
VegD,2012-06-22 23:25:45 UTC,24
VegA,2012-06-22 23:25:55 UTC,590
VegB,2012-06-22 23:25:55 UTC,97
VegC,2012-06-22 23:25:55 UTC,1
VegD,2012-06-22 23:25:55 UTC,24
VegA,2012-06-22 23:26:05 UTC,589
VegB,2012-06-22 23:26:05 UTC,97
VegC,2012-06-22 23:26:05 UTC,1
VegD,2012-06-22 23:26:05 UTC,23
VegA,2012-06-22 23:26:15 UTC,588
VegB,2012-06-22 23:26:15 UTC,97
VegC,2012-06-22 23:26:15 UTC,0
VegD,2012-06-22 23:26:15 UTC,24
VegA,2012-06-22 23:26:25 UTC,590
VegB,2012-06-22 23:26:25 UTC,98
VegC,2012-06-22 23:26:25 UTC,1
VegD,2012-06-22 23:26:25 UTC,23
VegA,2012-06-22 23:26:35 UTC,589
VegB,2012-06-22 23:26:35 UTC,98
VegC,2012-06-22 23:26:35 UTC,0
VegD,2012-06-22 23:26:35 UTC,23
VegA,2012-06-22 23:26:45 UTC,591
VegB,2012-06-22 23:26:45 UTC,98
VegC,2012-06-22 23:26:45 UTC,1
VegD,2012-06-22 23:26:45 UTC,23
VegA,2012-06-22 23:26:55 UTC,590
VegB,2012-06-22 23:26:55 UTC,98
VegC,2012-06-22 23:26:55 UTC,1
VegD,2012-06-22 23:26:55 UTC,23
VegA,2012-06-22 23:27:05 UTC,590
VegB,2012-06-22 23:27:05 UTC,98
VegC,2012-06-22 23:27:05 UTC,1
VegD,2012-06-22 23:27:05 UTC,23
VegA,2012-06-22 23:27:15 UTC,590
VegB,2012-06-22 23:27:15 UTC,97
VegC,2012-06-22 23:27:15 UTC,1
VegD,2012-06-22 23:27:15 UTC,24
VegA,2012-06-22 23:27:25 UTC,590
VegB,2012-06-22 23:27:25 UTC,98
VegC,2012-06-22 23:27:25 UTC,1
VegD,2012-06-22 23:27:25 UTC,24
VegA,2012-06-22 23:27:35 UTC,590
VegB,2012-06-22 23:27:35 UTC,98
VegC,2012-06-22 23:27:35 UTC,1
VegD,2012-06-22 23:27:35 UTC,23
VegA,2012-06-22 23:27:45 UTC,589
VegB,2012-06-22 23:27:45 UTC,98
VegC,2012-06-22 23:27:45 UTC,1
VegD,2012-06-22 23:27:45 UTC,24
VegA,2012-06-22 23:27:55 UTC,590
VegB,2012-06-22 23:27:55 UTC,98
VegC,2012-06-22 23:27:55 UTC,1
VegD,2012-06-22 23:27:55 UTC,24
VegA,2012-06-22 23:28:05 UTC,589
VegB,2012-06-22 23:28:05 UTC,98
VegC,2012-06-22 23:28:05 UTC,1
VegD,2012-06-22 23:28:05 UTC,23
VegA,2012-06-22 23:28:15 UTC,589
VegB,2012-06-22 23:28:15 UTC,100
VegC,2012-06-22 23:28:15 UTC,1
VegD,2012-06-22 23:28:15 UTC,24
VegA,2012-06-22 23:28:25 UTC,588
VegB,2012-06-22 23:28:25 UTC,97
VegC,2012-06-22 23:28:25 UTC,1
VegD,2012-06-22 23:28:25 UTC,24
VegA,2012-06-22 23:28:35 UTC,588
VegB,2012-06-22 23:28:35 UTC,97
VegC,2012-06-22 23:28:35 UTC,1
VegD,2012-06-22 23:28:35 UTC,24
VegA,2012-06-22 23:28:45 UTC,588
VegB,2012-06-22 23:28:45 UTC,96
VegC,2012-06-22 23:28:45 UTC,1
VegD,2012-06-22 23:28:45 UTC,24
VegA,2012-06-22 23:28:55 UTC,588
VegB,2012-06-22 23:28:55 UTC,97
VegC,2012-06-22 23:28:55 UTC,1
VegD,2012-06-22 23:28:55 UTC,23
VegA,2012-06-22 23:29:05 UTC,588
VegB,2012-06-22 23:29:05 UTC,98
VegC,2012-06-22 23:29:05 UTC,1
VegD,2012-06-22 23:29:05 UTC,24
VegA,2012-06-22 23:29:15 UTC,586
VegB,2012-06-22 23:29:15 UTC,98
VegC,2012-06-22 23:29:15 UTC,1
VegD,2012-06-22 23:29:15 UTC,23
VegA,2012-06-22 23:29:25 UTC,588
VegB,2012-06-22 23:29:25 UTC,98
VegC,2012-06-22 23:29:25 UTC,1
VegD,2012-06-22 23:29:25 UTC,23
VegA,2012-06-22 23:29:35 UTC,590
VegB,2012-06-22 23:29:35 UTC,97
VegC,2012-06-22 23:29:35 UTC,1
VegD,2012-06-22 23:29:35 UTC,24
VegA,2012-06-22 23:29:45 UTC,590
VegB,2012-06-22 23:29:45 UTC,97
VegC,2012-06-22 23:29:45 UTC,1
VegD,2012-06-22 23:29:45 UTC,24
VegA,2012-06-22 23:29:55 UTC,590
VegB,2012-06-22 23:29:55 UTC,97
VegC,2012-06-22 23:29:55 UTC,1
VegD,2012-06-22 23:29:55 UTC,23
VegA,2012-06-22 23:30:05 UTC,591
VegB,2012-06-22 23:30:05 UTC,97
VegC,2012-06-22 23:30:05 UTC,0
VegD,2012-06-22 23:30:05 UTC,24
VegA,2012-06-22 23:30:15 UTC,588
VegB,2012-06-22 23:30:15 UTC,99
VegC,2012-06-22 23:30:15 UTC,1
VegD,2012-06-22 23:30:15 UTC,24
VegA,2012-06-22 23:30:25 UTC,589
VegB,2012-06-22 23:30:25 UTC,98
VegC,2012-06-22 23:30:25 UTC,1
VegD,2012-06-22 23:30:25 UTC,23
VegA,2012-06-22 23:30:35 UTC,589
VegB,2012-06-22 23:30:35 UTC,97
VegC,2012-06-22 23:30:35 UTC,1
VegD,2012-06-22 23:30:35 UTC,24
VegA,2012-06-22 23:30:45 UTC,590
VegB,2012-06-22 23:30:45 UTC,98
VegC,2012-06-22 23:30:45 UTC,1
VegD,2012-06-22 23:30:45 UTC,23
VegA,2012-06-22 23:30:55 UTC,589
VegB,2012-06-22 23:30:55 UTC,98
VegC,2012-06-22 23:30:55 UTC,0
VegD,2012-06-22 23:30:55 UTC,24
VegA,2012-06-22 23:31:05 UTC,588
VegB,2012-06-22 23:31:05 UTC,98
VegC,2012-06-22 23:31:05 UTC,3
VegD,2012-06-22 23:31:05 UTC,24
VegA,2012-06-22 23:31:15 UTC,588
VegB,2012-06-22 23:31:15 UTC,98
VegC,2012-06-22 23:31:15 UTC,1
VegD,2012-06-22 23:31:15 UTC,23
VegA,2012-06-22 23:31:25 UTC,590
VegB,2012-06-22 23:31:25 UTC,97
VegC,2012-06-22 23:31:25 UTC,0
VegD,2012-06-22 23:31:25 UTC,24
VegA,2012-06-22 23:31:35 UTC,587
VegB,2012-06-22 23:31:35 UTC,98
VegC,2012-06-22 23:31:35 UTC,1
VegD,2012-06-22 23:31:35 UTC,23
VegA,2012-06-22 23:31:45 UTC,588
VegB,2012-06-22 23:31:45 UTC,98
VegC,2012-06-22 23:31:45 UTC,1
VegD,2012-06-22 23:31:45 UTC,23
VegA,2012-06-22 23:31:55 UTC,589
VegB,2012-06-22 23:31:55 UTC,98
VegC,2012-06-22 23:31:55 UTC,0
VegD,2012-06-22 23:31:55 UTC,24
VegA,2012-06-22 23:32:05 UTC,588
VegB,2012-06-22 23:32:05 UTC,98
VegC,2012-06-22 23:32:05 UTC,0
VegD,2012-06-22 23:32:05 UTC,24
VegA,2012-06-22 23:32:15 UTC,587
VegB,2012-06-22 23:32:15 UTC,98
VegC,2012-06-22 23:32:15 UTC,1
VegD,2012-06-22 23:32:15 UTC,24
VegA,2012-06-22 23:32:25 UTC,590
VegB,2012-06-22 23:32:25 UTC,98
VegC,2012-06-22 23:32:25 UTC,1
VegD,2012-06-22 23:32:25 UTC,24
VegA,2012-06-22 23:32:35 UTC,590
VegB,2012-06-22 23:32:35 UTC,98
VegC,2012-06-22 23:32:35 UTC,1
VegD,2012-06-22 23:32:35 UTC,23
VegA,2012-06-22 23:32:45 UTC,588
VegB,2012-06-22 23:32:45 UTC,99
VegC,2012-06-22 23:32:45 UTC,1
VegD,2012-06-22 23:32:45 UTC,24
VegA,2012-06-22 23:32:55 UTC,591
VegB,2012-06-22 23:32:55 UTC,98
VegC,2012-06-22 23:32:55 UTC,1
VegD,2012-06-22 23:32:55 UTC,24
VegA,2012-06-22 23:33:05 UTC,591
VegB,2012-06-22 23:33:05 UTC,98
VegC,2012-06-22 23:33:05 UTC,0
VegD,2012-06-22 23:33:05 UTC,24
VegA,2012-06-22 23:33:15 UTC,591
VegB,2012-06-22 23:33:15 UTC,97
VegC,2012-06-22 23:33:15 UTC,1
VegD,2012-06-22 23:33:16 UTC,24
VegA,2012-06-22 23:33:25 UTC,591
VegB,2012-06-22 23:33:26 UTC,98
VegC,2012-06-22 23:33:26 UTC,1
VegD,2012-06-22 23:33:26 UTC,23
VegA,2012-06-22 23:33:36 UTC,591
VegB,2012-06-22 23:33:36 UTC,98
VegC,2012-06-22 23:33:36 UTC,1
VegD,2012-06-22 23:33:36 UTC,24
VegA,2012-06-22 23:33:46 UTC,591
VegB,2012-06-22 23:33:46 UTC,98
VegC,2012-06-22 23:33:46 UTC,0
VegD,2012-06-22 23:33:46 UTC,24
